name,city,kind,item_id,place_id,primary_type,business_status,is_lodging,lodging_types,all_types
Oasis Coffee Thanon Rang Nam,Ratchathewi,Cafe,674b37a16067c08a088f3edc,ChIJLcRy5Lae4jAR0c5XYX7_fyY,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Oblate Cafeteria,Duomo,Cafe,66c9a000a43762e556a453f1,ChIJpfyeIwRUKhMRBxY6AzmS3Io,Coffee Shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, bar, store, food, point_of_interest, establishment"
Ocean Lane - Handcraft Coffee @ SOL,Bophut,Cafe,67dbb8298db6988b7bc4ce71,ChIJC6pbBSDxVDARPurBBMuttKY,Coffee shop,OPERATIONAL,,,"coffee_shop, tea_store, cafe, bakery, food_store, store, food, point_of_interest, establishment"
OfficeFirst,Sathon,Coworking Space,674b37a3ab62ac5800dbe070,ChIJsTXSzjKf4jARdBWLRr5I-4c,Business center,OPERATIONAL,,,"business_center, coworking_space, point_of_interest, service, establishment"
Ofis Voyvoda Istanbul,Karaköy,Coworking Space,66d86b89956e2e75497bf514,ChIJCwiIT665yhQRC7tIYlVqHMw,Coworking Space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Ohana,District 5,Cafe,669a234945922c6668d4ef09,,,NOT_FOUND,,,
Oikia Cafe and Eatery,Probolinggo,Cafe,6809d00c9b273d029c33b6e0,ChIJGzZ1UwSt1y0R5ZYvJEsqxgQ,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
Oku Cafe & Bistro Balangan,Uluwatu (Ungasan),Cafe,67a21a24dab3de17fef18978,ChIJl02oaGtF0i0R7BrY0RsCfuk,Breakfast restaurant,OPERATIONAL,,,"breakfast_restaurant, western_restaurant, pizza_restaurant, pizza_delivery, meal_delivery, food_delivery, cocktail_bar, sandwich_shop, bar, restaurant, food, point_of_interest, establishment"
Old Muse Canggu,Canggu,Cafe,665ed1a567f91d7e74385813,ChIJxSbb3WM50i0RrbjA2SyL0Ak,Restaurant,OPERATIONAL,,,"restaurant, food, point_of_interest, establishment"
Ole & Steen,Victoria,Cafe,6809d00a12a4f2a72acc8edf,ChIJf8AyRqQFdkgRJbYd46M6ztE,Bakery,OPERATIONAL,,,"bakery, coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Ombra Cafe,Nimman,Cafe,660a6637d4cb0876d097f85c,ChIJ0VnDUwA72jAR3hmXxy2rDoI,Brunch Restaurant,OPERATIONAL,,,"brunch_restaurant, breakfast_restaurant, coffee_shop, cafe, food_store, store, restaurant, food, point_of_interest, establishment"
One Life Kitchen & Cafe (JVC),JVC,Cafe,67dbb82410fcee80de3205fb,ChIJ0_rbKXdtXz4Rki2cejLQ9OQ,Restaurant,OPERATIONAL,,,"restaurant, pizza_delivery, pizza_restaurant, breakfast_restaurant, coffee_shop, cafe, meal_delivery, food_delivery, meal_takeaway, food_store, store, food, point_of_interest, establishment"
One Life Kitchen and Cafe (d3),Dubai Design District,Cafe,67dbb8236cc27ddd6936866c,ChIJ627xThFoXz4R49vvxoMOw8s,Restaurant,OPERATIONAL,,,"restaurant, cocktail_bar, coffee_roastery, breakfast_restaurant, coffee_shop, cafe, bar, food_store, food, store, point_of_interest, establishment"
OneCoWork Catedral,Gothic Quarter,Coworking Space,6667f39f541a6794de3c60c5,ChIJvxA2IJOjpBIRk-5oY63nXwA,Coworking Space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
OneCoWork Placa Catalunya,Placa Catalunya,Coworking Space,6667f39d5c334145f794c84f,ChIJWWQj3fCipBIRfQLyRRuFwPk,Coworking Space,CLOSED_PERMANENTLY,,,"coworking_space, corporate_office, event_venue, point_of_interest, establishment"
Oneway Espresso,Amed,Cafe,674339c636e86e0b98d8fed4,ChIJ2dYmX9EB0i0Rb_zsOgUJzi0,Coffee Shop,OPERATIONAL,,,"coffee_shop, cocktail_bar, brunch_restaurant, bar, cafe, food_store, japanese_restaurant, store, restaurant, food, point_of_interest, establishment"
Only Connect Kings Cross,King's Cross,Coworking Space,6809d002ab10cbeb29fc77b9,ChIJl49JuUcbdkgR4fDn9_deq0Q,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Open House,Phloen Chit,Cafe,6668001c12cc74f3b0e70dc3,ChIJ_c93mNye4jAR6UrMGgTzkeU,Book Store,OPERATIONAL,,,"book_store, store, point_of_interest, establishment"
Openhouse Cafe,Pererenan,Cafe,6725a28edc6305cc1d05e5fd,ChIJRfVHDQA50i0R78l1hYjP2iM,Cafe,OPERATIONAL,,,"cafe, breakfast_restaurant, brunch_restaurant, juice_shop, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment"
Orion Cafe,Srithanu,Cafe,6784e21342cb3312d6bd4c87,ChIJfw-EqSH-VDARtzmovmEfAqE,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
Outpost Ubud Coworking,Ubud,Coworking Space,67a956434bf28c588cfe8479,ChIJJQhT6KA90i0RiIrfxiXiYmU,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Outpost Ubud Penestanan,Ubud,Coworking Space,65fa86d0e0379bf78d5247a8,ChIJD6nZrCM90i0RqgwiEXpBRrQ,Hotel,OPERATIONAL,YES,"hotel, lodging","hotel, coworking_space, lodging, point_of_interest, establishment"
Outsite Cowork Cafe - Lisbon,Principe Real,Coworking Space,67dbb82bed6cebb08a3d7324,ChIJmXvhdQs1GQ0RW12nb7Rmn-w,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
PAU Coworking,Sant Antoni,Coworking Space,6809cff4f1c03b3ee7301806,ChIJs5DRIV6ipBIRORrxwgoN2GM,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
PJ's Beach Bar & Grill,Gili Air,Cafe,67a95645a3411b789b68e3a9,ChIJowkuFUndzS0RXzhzmpNXpHg,Western restaurant,OPERATIONAL,,,"western_restaurant, restaurant, food, point_of_interest, establishment"
PLAY House,Guapulo,Coworking Space,682f68cf5ea7af73c20f95c0,ChIJ68_AhP-b1ZER9jWtUTiVuGM,Coworking space,CLOSED_TEMPORARILY,YES,"extended_stay_hotel, hostel, hotel, lodging","coworking_space, extended_stay_hotel, hostel, hotel, lodging, event_venue, service, point_of_interest, establishment"
PUCO Rooftop,Canggu,Coworking Space,65fa86d0e0379bf78d524577,ChIJOy4VgxU50i0R8mawVCoFiRw,Coworking Space,OPERATIONAL,YES,"bed_and_breakfast, guest_house, lodging","coworking_space, brunch_restaurant, guest_house, bed_and_breakfast, breakfast_restaurant, internet_cafe, coffee_shop, cafe, community_center, lodging, food_store, event_venue, store, service, restaurant, food, point_of_interest, establishment"
PULP Cafe Bangsar,Bangsar,Cafe,67dbb8298db6988b7bc4cea5,ChIJm6JWXJBJzDERQ-oI2YmC6VU,Cafe,CLOSED_TEMPORARILY,,,"cafe, food, point_of_interest, establishment"
Paccari Experience House,Guapulo,Cafe,682f68cfd76c09cb79ce280b,ChIJtbofVQma1ZERse9G98gODJI,Food,OPERATIONAL,,,"chocolate_shop, ice_cream_shop, dessert_shop, chocolate_factory, coffee_shop, cafe, candy_store, confectionery, food_store, restaurant, food, store, point_of_interest, establishment"
Pachamama Organic Cafe,Gili Air,Cafe,6613fb823251d290b2da8a93,ChIJX5nYbtPdzS0RQUqLd_ctAjA,Cafe,OPERATIONAL,,,"cafe, breakfast_restaurant, vegetarian_restaurant, brunch_restaurant, bar, spa, restaurant, food, point_of_interest, service, establishment"
Paddington Works Coworking & Meeting Rooms,Paddington,Coworking Space,6809d00596ac59bddca355d7,ChIJkycdE5AbdkgREE6ar2-45ls,Coworking space,OPERATIONAL,,,"coworking_space, business_center, real_estate_agency, auditorium, event_venue, service, point_of_interest, establishment"
Palo Alto Club,Telliskivi,Coworking Space,67dbb82e9d6996c79dc04e0f,ChIJT8agz9yTkkYRtRPydCI277M,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Pan Kralicek Priestor,Old Town,Cafe,67dbb81c98d3364802634e45,ChIJy8CSJDiJbEcRQALlgWQvaS4,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment"
Papaya Cafe Cabo Verde,Santa Maria,Cafe,676736cff6ff5b3bc250884c,ChIJoTeSWpZdSwkRw3H9wNA4C6w,Restaurant,OPERATIONAL,,,"restaurant, brunch_restaurant, vegan_restaurant, vegetarian_restaurant, food, point_of_interest, establishment"
Paper Plane Project,Thonglor,Cafe,66428dc52c8f91f5c0e69bad,ChIJuVjhBQmf4jARQIUPLDHyIEU,Restaurant,OPERATIONAL,,,"restaurant, cocktail_bar, bar, coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Parq,Ubud,Coworking Space,65fa86d0e0379bf78d5247ac,ChIJD7QfecIj0i0R1OALvkVGTZA,Resort hotel,OPERATIONAL,YES,"hotel, lodging, resort_hotel","resort_hotel, coworking_space, gym, sports_activity_location, restaurant, food, hotel, lodging, health, point_of_interest, establishment"
Paul Le Café Iconsiam,Khlong San,Cafe,674b37a18dfb7342938a25cb,ChIJ5SSjBjeZ4jARGoUFRgAFM3A,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
Peak Cafe Koh Lanta,Klong Khong,Cafe,67d509dbd0b07d0b71f60e24,ChIJ5Wv2-8EETjAR4JUI33EFIHo,Coffee shop,OPERATIONAL,,,"coffee_shop, bistro, breakfast_restaurant, cafe, food_store, store, restaurant, food, point_of_interest, establishment"
Phangan Coffee,Thong Sala,Cafe,6784e21328014e1b748e7550,ChIJFwBVtlT9VDARAI8Mm5tQsMM,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Phe Coffee - The Garden,Da Nang,Cafe,6666b048562f1e37d4f78b25,ChIJ16txpoYXQjERHDGfdU6EoAI,Coffee Shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Phil Coffee Co,Thonglor,Cafe,674b37a17c16244ffee9224a,ChIJbcoTwj1eHTERLEXOshJuVjg,Cafe,OPERATIONAL,,,"cafe, coffee_shop, coffee_roastery, food_store, store, food, point_of_interest, establishment"
Pi55 Coworking Space,Athens,Coworking Space,66f6dc5cd3a1bde5c5fbdb21,ChIJkadX7DlrJi4R3nXcguCTUQ8,Coworking Space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Piccolo Backyard Picoroaster,Chulalongkorn,Cafe,67dbb8189b9a7bd5d4e4ecb6,ChIJh8lZT_if4jARPwhwMa0L6k8,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment"
Piccolo Vicolo Café,Ratchathewi,Cafe,6668001ca635cdc13c73bffb,ChIJL9DOr2KZ4jAR--KZokj__o0,Coffee Shop,OPERATIONAL,,,"coffee_shop, cafe, dessert_shop, confectionery, food_store, food, store, point_of_interest, establishment"
Pickwicks,Innere Stadt,Cafe,6676cf0652d6a726321f48f8,ChIJu7_wgKEHbUcR9WmiUhJefiA,Pub,OPERATIONAL,,,"pub, karaoke, cafe, night_club, bar, association_or_organization, food, point_of_interest, establishment"
Plexal Shoreditch,Shoreditch,Coworking Space,6809d00a41cbbf7c9a3974f4,ChIJG-2cCTYddkgRdrfcVcXaQ34,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Plexal Stratford,Hackney,Coworking Space,6809d000961511d665e9e1b5,ChIJqRdzUA0ddkgRCVvKOKNCX5Q,Coworking space,OPERATIONAL,,,"coworking_space, event_venue, consultant, point_of_interest, service, establishment"
Porcupine Café,Ari,Cafe,674b37a1334d8fa6dd913fe7,ChIJt2-nHR2c4jARFOFl8saao7U,Coffee shop,OPERATIONAL,,,"coffee_shop, liquor_store, bar, cafe, food_store, store, restaurant, food, point_of_interest, establishment"
Prima Caju,Funchal,Cafe,67d6559481c2dd042f14962d,ChIJdYpbPb1hYAwRRNuNfKXcOk4,Restaurant,OPERATIONAL,,,"breakfast_restaurant, restaurant, food, point_of_interest, establishment"
Prime Cafe,Thong Sala,Cafe,6784e2173e2d6e2a81c444b2,ChIJt7behy__VDARFDL7_A_isDI,Cafe,OPERATIONAL,,,"cafe, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment"
Prime Coworking Palmarejo Baixo,Praia,Coworking Space,676736d055a65924fbd005a1,ChIJR9N-Q1aYNQkROj3az7SCkxs,Services,OPERATIONAL,,,"point_of_interest, consultant, service, establishment"
Prufrock Coffee,Holborn,Cafe,6809d0028141cc203339b509,ChIJac2MJkwbdkgREaRKCWzWrHc,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, point_of_interest, food_store, store, food, establishment"
Public Coffee Roasters Wexstrasse,Neustadt,Cafe,67dbb8254d8a2c443942e8c8,ChIJB-5I8RCPsUcRevUnfWh__SM,Cafe,OPERATIONAL,,,"cafe, vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment"
Punspace Tha Phae Gate,Old City,Coworking Space,660a663590a05eb56f0ebadc,ChIJSaQd-KE62jARrw6mKtblSS4,Coworking Space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Punspace Wiang Kaew,Old City,Coworking Space,67c1954788ef56df50c5646b,ChIJ70YKaJc62jARBad3R1y7O2E,Coworking space,OPERATIONAL,,,"coworking_space, point_of_interest, establishment"
Pura Vida Seseh,Seseh,Cafe,66329146445ac40030a97b5d,ChIJ9cBIY6s50i0R1zPwJ6NycbI,Coffee Shop,CLOSED_TEMPORARILY,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Puri Rai Restaurant,Padang Bai,Cafe,6613fb83428d9ba62b16bb12,ChIJHe2kyGcO0i0RcmH6yNT8l_o,Indonesian Restaurant,OPERATIONAL,,,"indonesian_restaurant, restaurant, food, point_of_interest, establishment"
Puritan,Ari,Cafe,674b37a2ef4caa499b5c1e80,ChIJtbHdM6ie4jAR1W_bTWd3ifA,Cafe,OPERATIONAL,,,"cafe, food, point_of_interest, establishment"
Qima Cafe and Patisserie - Fitzrovia,Fitzrovia,Cafe,6809cffe9b7082d7ab2616de,ChIJtXePX5kbdkgRkSTC1tyoZiI,Coffee shop,OPERATIONAL,,,"coffee_shop, coffee_roastery, pastry_shop, dessert_shop, cafe, confectionery, bakery, food_store, store, food, point_of_interest, establishment"
Q’s,Srithanu,Cafe,6784e2116afb8172e6e9818a,ChIJJY3OV9QBVTARsHlr_b36jOA,Vegetarian restaurant,OPERATIONAL,,,"vegetarian_restaurant, vegan_restaurant, restaurant, food, point_of_interest, establishment"
R Coffee,Munggu,Cafe,663291462f3606ae84b835c6,ChIJBRQXJbo50i0Revq3eMf8-vo,Coffee Shop,CLOSED_PERMANENTLY,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
RONG CAFE,Baan Tai,Cafe,6784e21952c3fbabb938e276,ChIJw44MFE_8VDARXKYEB_vQsbM,Coffee shop,OPERATIONAL,,,"coffee_shop, coffee_roastery, cafe, art_gallery, food_store, store, food, point_of_interest, establishment"
ROST Bakery,Rotermann Quarter,Cafe,67dbb82fddbd6ff42ecee53b,ChIJP73vtWCTkkYRAAmn7hNt9aM,Bakery,OPERATIONAL,,,"bakery, coffee_shop, cafe, food_store, food, store, point_of_interest, establishment"
Rabbithole Bakery Project,Berawa,Cafe,65fa86d0e0379bf78d5245b6,ChIJgadPUWY50i0Rz5FAwj1IjxY,Bakery,OPERATIONAL,,,"bakery, food_store, food, store, point_of_interest, establishment"
Ranjana Café & Coworking Space,Kerobokan,Coworking Space,660a351143bf1e4a02e97799,ChIJ79gkCCxH0i0RzLNG1z-sgRA,Coffee Shop,OPERATIONAL,,,"coffee_shop, coworking_space, cafe, food_store, food, store, point_of_interest, establishment"
Recharge Bar and Restaurant,Kuta,Cafe,6619cfabfac8bec5e7ddb491,ChIJ6UWSCPKpzS0R2qgf_B5sf_U,Restaurant,OPERATIONAL,,,"restaurant, bar, food, point_of_interest, establishment"
Red Drip - Specialty Coffee (Banthatthong),Chulalongkorn,Cafe,67c195436cc3bde415cd6c01,ChIJ_7d8BsOZ4jARVXyH9-sMZTI,Coffee shop,OPERATIONAL,,,"coffee_shop, coffee_stand, coffee_roastery, coworking_space, cafe, food_store, store, food, point_of_interest, establishment"
Red Panda Hostel & Cafe,Santitham,Cafe,67dbb8221b29a29f6ac5712b,ChIJwUYs5fI72jARlVFokOLYma8,Hostel,OPERATIONAL,YES,"hostel, lodging","hostel, coffee_shop, coworking_space, cafe, lodging, food_store, store, food, point_of_interest, establishment"
Redemption Roasters - Covent Garden,Covent Garden,Cafe,6809cffd369276b846962d54,ChIJh52Doo4FdkgRdm2mh5wlPeo,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Redemption Roasters - Holborn,Holborn,Cafe,6809d001fee47a27657c44b2,ChIJj8TIK9UbdkgR4rmyckNclVg,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Redemption Roasters - Piccadilly,Piccadilly,Cafe,6809d00512a4f2a72acc8a83,ChIJOz7-aUAFdkgRLKpJOJgFthw,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment"
Remote&Digital Coworking @ The District,Thong Sala,Coworking Space,6784e20f2c567ba362777bd8,ChIJWyFL0Nn9VDARMTtfyVRBYCo,Coworking space,CLOSED_PERMANENTLY,,,"coworking_space, point_of_interest, establishment"
Remote&Digital Coworking La Casa,Baan Tai,Coworking Space,6784e21eef53f58d51dd260a,ChIJXV1vMJ79VDARHTfq4FD9py0,Coworking space,OPERATIONAL,,,"coworking_space, internet_cafe, service, point_of_interest, establishment"
Restaurante Anabel,Praia,Cafe,676736d0172848529ca6a830,ChIJC_yo1liZNQkRCNcuq23tVv0,Brunch restaurant,OPERATIONAL,,,"brunch_restaurant, cafe, restaurant, food, point_of_interest, establishment"
Restaurante Arraial da Imperatriz,Funchal,Cafe,67d65594fae0bf02991b6881,ChIJ6yQulYlfYAwR8j3M5PzM3Qg,Restaurant,OPERATIONAL,,,"restaurant, food, point_of_interest, establishment"
Restaurante Tambake,Praia,Cafe,676736d0a6c4a906421570cf,ChIJX7yI1riZNQkRjq8ufveGv9g,Vegan restaurant,OPERATIONAL,,,"vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment"
Revolver Canggu,Canggu,Cafe,65fa86d0e0379bf78d524576,ChIJnY-evaw50i0RD_tH6R6pDyw,Cafe,OPERATIONAL,,,"cafe, breakfast_restaurant, coffee_shop, clothing_store, food_store, bar, store, restaurant, food, point_of_interest, establishment"
Rhodes Project SCE,Rhodes,Coworking Space,66e7cd909fc161515f714c6d,ChIJNY7tJZNhlRQR2qvUiYwqLJs,Research Institute,OPERATIONAL,,,"research_institute, coworking_space, point_of_interest, establishment"
RiZE Cafe,Pererenan,Cafe,65fa86d0e0379bf78d5245a9,ChIJXX4Otcs50i0Rs8ioBRw66Ms,Indian Restaurant,OPERATIONAL,,,"indian_restaurant, breakfast_restaurant, north_indian_restaurant, brunch_restaurant, coffee_shop, cafe, south_indian_restaurant, food_store, store, restaurant, food, point_of_interest, establishment"
Rimba Cafe,Amed,Cafe,674339c6c8c703d92acf948a,ChIJQwRB_mIA0i0RchCKEOmujkE,Restaurant,OPERATIONAL,,,"restaurant, pastry_shop, dessert_restaurant, cafeteria, buffet_restaurant, tea_store, sandwich_shop, coffee_shop, cafe, dessert_shop, bakery, confectionery, food_store, store, food, point_of_interest, establishment"
Ring Djinar,Canggu,Cafe,65fa86d0e0379bf78d524579,ChIJh2_sQDg50i0RuZcoQOHMHJs,Restaurant,OPERATIONAL,,,"restaurant, food, point_of_interest, establishment"
Ristr8to Original,Nimman,Cafe,660a66367197f3107c46168b,ChIJIdQIQbc72jARb7Z3AF_aLSg,Coffee Shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Roast Coffee & Eatery,Thonglor,Cafe,674b37a2e281a34da8daf684,ChIJicwRRFOe4jARAcJ7qJDLIe8,Coffee shop,OPERATIONAL,,,"coffee_shop, breakfast_restaurant, cafe, american_restaurant, restaurant, food_store, store, point_of_interest, food, establishment"
Roast8ry Lab,Nimman,Cafe,660a6636ad8b19263359afc9,ChIJAzODB2I62jARfrOZvzaVTwM,Coffee Shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Roastniyom Coffee - Nimman,Nimman,Cafe,67dbb81f0a49e102711f649a,ChIJw8USpIk62jARvNmN_v-NE0k,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
Rockaway Kintamani,South Batur,Cafe,67d0057fb74e588f084245fb,ChIJ-QwgKAD10S0RyMO-pv7CRso,Restaurant,OPERATIONAL,,,"restaurant, coffee_shop, cafe, food_store, food, store, point_of_interest, establishment"
Rocket Coffeebar,Sathon,Cafe,674b37a231a2fd6ff89b7516,ChIJfUsyjs2Y4jARjtWzoP89ggU,Cafe,OPERATIONAL,,,"cafe, dessert_restaurant, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment"
Roma & Sants,Sants,Cafe,67dbb81bfd6d8320609aa597,ChIJAeMfE4SYpBIRQJL8Nium06Q,Coffee shop,OPERATIONAL,,,"coffee_shop, bar, cafe, food_store, store, food, point_of_interest, establishment"
Roots Plant Based Cafe,Da Nang,Cafe,665eca884b52d264879a89f7,ChIJAc8D7xwXQjERg_lCDxkqvAg,Restaurant,OPERATIONAL,,,"breakfast_restaurant, vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment"
Rusters,Ubud,Cafe,65fa86d0e0379bf78d5247b3,ChIJQ25192U90i0RmRM5fXOmY8A,Restaurant,OPERATIONAL,,,"restaurant, cafe, food, point_of_interest, establishment"
Rybka Cafe and Bookshop,New Town,Cafe,67dbb82cd5406b36281692ba,ChIJI1T_l_GUC0cRxJbtGUgEZTI,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
SAGA Coffee Stories,L'Eixample Dreta,Cafe,67dbb81a6a5db9ee9dddb732,ChIJsdF83BajpBIRKmmbdJpHGY8,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
SERENDIPITY Coffee House,Pimlico,Cafe,6809d006c6ebe30715270158,ChIJVRhkUkcFdkgRIH2iITaYrn0,Coffee shop,OPERATIONAL,,,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
SIX ON SIX Cafe,My An,Cafe,67dbb8236c76d644eeb54283,ChIJiaXn52YXQjERbd2jnJ1Xmg0,Restaurant,OPERATIONAL,,,"restaurant, bistro, diner, cocktail_bar, brunch_restaurant, breakfast_restaurant, coffee_shop, cafe, bar, food_store, food, store, point_of_interest, establishment"
SMOON,Klong Nin,Cafe,67d509dbec8577ad324a0da4,ChIJMeHDTcsFTjARKxJRW78Zrls,Cafe,CLOSED_PERMANENTLY,,,"cafe, food, point_of_interest, establishment"
SOKKOOL Coliving & Coworking,Berawa,Coworking Space,67d78a0bd01eb8fd6ab57efe,ChIJWSkl1jRH0i0RQtjmt402op0,Coworking space,OPERATIONAL,YES,"hotel, lodging","coworking_space, hotel, lodging, restaurant, food, point_of_interest, establishment"
STANDARD CAFE,Old Town,Cafe,67dbb82cddcf0747ac9b5a11,ChIJRTCgje-UC0cRT2cQUrlJV18,Coffee shop,OPERATIONAL,,,"bar, coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
STORIES,Old City,Cafe,660a6636dcbe8e82168d0d35,ChIJL_sXf4XIxokRHJDoOsMUYKA,Local Government Office,OPERATIONAL,,,"parking_garage, parking_lot, parking, local_government_office, transportation_service, government_office, service, point_of_interest, establishment"
STUDIOS 94,Suthep,Coworking Space,6861a7d71ecd566aa10a46e2,ChIJPVzEk6g72jARAFhFmEKnGbA,Art studio,OPERATIONAL,,,"art_studio, art_gallery, cafe, educational_institution, food, store, point_of_interest, service, association_or_organization, establishment"
Salty Coffee Bali,Uluwatu,Cafe,67a956432fd30ee1c7c86bbd,ChIJ86AFEThF0i0R4dA8p8fzSfY,Brunch restaurant,CLOSED_PERMANENTLY,,,"brunch_restaurant, juice_shop, coffee_shop, cafe, food_store, store, restaurant, food, point_of_interest, establishment"
